dataset,source_dataset,preprocessing_variant,auto_invert,sample_id,image_key,image_path,relative_image_path,group,image_number,reference_source,text_id,line_id,reference,csv_candidate_count,annotation_status,source_group,text,export_image_path,image_relpath,malaysian_split
malaysian_raw,malaysian,raw,False,LPD_111_t3_l3_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_111_t3_l3.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_111_t3_l3.png,malaysian_manual_lines — kopia\LPD_111_t3_l3.png,LPD,111,manual_lines_annotations,3,3,hijau dan putih.,1,ok,LPD,hijau dan putih.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_111_t3_l3_raw.png,images/raw/LPD_111_t3_l3_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_112_t1_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_112_t1_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_112_t1_l1.png,malaysian_manual_lines — kopia\LPD_112_t1_l1.png,LPD,112,manual_lines_annotations,1,1,Baju itu baru dibeli oleh emak.,1,ok,LPD,Baju itu baru dibeli oleh emak.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_112_t1_l1_raw.png,images/raw/LPD_112_t1_l1_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_113_t2_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_113_t2_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_113_t2_l1.png,malaysian_manual_lines — kopia\LPD_113_t2_l1.png,LPD,113,manual_lines_annotations,2,1,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,1,ok,LPD,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_113_t2_l1_raw.png,images/raw/LPD_113_t2_l1_raw.png,val
malaysian_raw,malaysian,raw,False,LPD_114_t3_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_114_t3_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_114_t3_l1.png,malaysian_manual_lines — kopia\LPD_114_t3_l1.png,LPD,114,manual_lines_annotations,3,1,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli,1,ok,LPD,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_114_t3_l1_raw.png,images/raw/LPD_114_t3_l1_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_114_t3_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_114_t3_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_114_t3_l2.png,malaysian_manual_lines — kopia\LPD_114_t3_l2.png,LPD,114,manual_lines_annotations,3,2,oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,1,ok,LPD,oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_114_t3_l2_raw.png,images/raw/LPD_114_t3_l2_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_115_t1_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_115_t1_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_115_t1_l1.png,malaysian_manual_lines — kopia\LPD_115_t1_l1.png,LPD,115,manual_lines_annotations,1,1,Baju itu baru dibeli oleh emak.,1,ok,LPD,Baju itu baru dibeli oleh emak.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_115_t1_l1_raw.png,images/raw/LPD_115_t1_l1_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_116_t2_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_116_t2_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_116_t2_l1.png,malaysian_manual_lines — kopia\LPD_116_t2_l1.png,LPD,116,manual_lines_annotations,2,1,Burung itu berada di dalam sangkar. Sangkar baru itu milik,1,ok,LPD,Burung itu berada di dalam sangkar. Sangkar baru itu milik,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_116_t2_l1_raw.png,images/raw/LPD_116_t2_l1_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_116_t2_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_116_t2_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_116_t2_l2.png,malaysian_manual_lines — kopia\LPD_116_t2_l2.png,LPD,116,manual_lines_annotations,2,2,bapa.,1,ok,LPD,bapa.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_116_t2_l2_raw.png,images/raw/LPD_116_t2_l2_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_116_t3_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_116_t3_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_116_t3_l1.png,malaysian_manual_lines — kopia\LPD_116_t3_l1.png,LPD,116,manual_lines_annotations,3,1,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli,1,ok,LPD,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_116_t3_l1_raw.png,images/raw/LPD_116_t3_l1_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_116_t3_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_116_t3_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_116_t3_l2.png,malaysian_manual_lines — kopia\LPD_116_t3_l2.png,LPD,116,manual_lines_annotations,3,2,oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,1,ok,LPD,oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_116_t3_l2_raw.png,images/raw/LPD_116_t3_l2_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_118_t1_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_118_t1_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_118_t1_l1.png,malaysian_manual_lines — kopia\LPD_118_t1_l1.png,LPD,118,manual_lines_annotations,1,1,Baju itu baru dibeli oleh emak.,1,ok,LPD,Baju itu baru dibeli oleh emak.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_118_t1_l1_raw.png,images/raw/LPD_118_t1_l1_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_119_t2_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_119_t2_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_119_t2_l1.png,malaysian_manual_lines — kopia\LPD_119_t2_l1.png,LPD,119,manual_lines_annotations,2,1,Burung itu berada di dalam sangkar. Sangkar,1,ok,LPD,Burung itu berada di dalam sangkar. Sangkar,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_119_t2_l1_raw.png,images/raw/LPD_119_t2_l1_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_119_t2_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_119_t2_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_119_t2_l2.png,malaysian_manual_lines — kopia\LPD_119_t2_l2.png,LPD,119,manual_lines_annotations,2,2,baru itu milik bapa.,1,ok,LPD,baru itu milik bapa.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_119_t2_l2_raw.png,images/raw/LPD_119_t2_l2_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_120_t3_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_120_t3_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_120_t3_l1.png,malaysian_manual_lines — kopia\LPD_120_t3_l1.png,LPD,120,manual_lines_annotations,3,1,Saya suka bermain basikal pada waktu lapang.,1,ok,LPD,Saya suka bermain basikal pada waktu lapang.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_120_t3_l1_raw.png,images/raw/LPD_120_t3_l1_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_120_t3_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_120_t3_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_120_t3_l2.png,malaysian_manual_lines — kopia\LPD_120_t3_l2.png,LPD,120,manual_lines_annotations,3,2,Basikal itu dibeli oleh ayah saya. Roda basikal,1,ok,LPD,Basikal itu dibeli oleh ayah saya. Roda basikal,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_120_t3_l2_raw.png,images/raw/LPD_120_t3_l2_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_120_t3_l3_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_120_t3_l3.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_120_t3_l3.png,malaysian_manual_lines — kopia\LPD_120_t3_l3.png,LPD,120,manual_lines_annotations,3,3,saya berwarna hijau dan putih.,1,ok,LPD,saya berwarna hijau dan putih.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_120_t3_l3_raw.png,images/raw/LPD_120_t3_l3_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_121_t1_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_121_t1_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_121_t1_l1.png,malaysian_manual_lines — kopia\LPD_121_t1_l1.png,LPD,121,manual_lines_annotations,1,1,Baju itu baru dibeli oleh emak.,1,ok,LPD,Baju itu baru dibeli oleh emak.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_121_t1_l1_raw.png,images/raw/LPD_121_t1_l1_raw.png,test
malaysian_raw,malaysian,raw,False,LPD_122_t2_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_122_t2_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_122_t2_l1.png,malaysian_manual_lines — kopia\LPD_122_t2_l1.png,LPD,122,manual_lines_annotations,2,1,Burung itu berada di dalam sangkar. Sangkar baru itu,1,ok,LPD,Burung itu berada di dalam sangkar. Sangkar baru itu,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_122_t2_l1_raw.png,images/raw/LPD_122_t2_l1_raw.png,test
malaysian_raw,malaysian,raw,False,LPD_122_t2_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_122_t2_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_122_t2_l2.png,malaysian_manual_lines — kopia\LPD_122_t2_l2.png,LPD,122,manual_lines_annotations,2,2,milik bapa.,1,ok,LPD,milik bapa.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_122_t2_l2_raw.png,images/raw/LPD_122_t2_l2_raw.png,test
malaysian_raw,malaysian,raw,False,LPD_123_t3_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_123_t3_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_123_t3_l1.png,malaysian_manual_lines — kopia\LPD_123_t3_l1.png,LPD,123,manual_lines_annotations,3,1,Saya suka bermain basikal pada waktu lapang. Basikal,1,ok,LPD,Saya suka bermain basikal pada waktu lapang. Basikal,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_123_t3_l1_raw.png,images/raw/LPD_123_t3_l1_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_123_t3_l3_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_123_t3_l3.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_123_t3_l3.png,malaysian_manual_lines — kopia\LPD_123_t3_l3.png,LPD,123,manual_lines_annotations,3,3,hijau dan putih.,1,ok,LPD,hijau dan putih.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_123_t3_l3_raw.png,images/raw/LPD_123_t3_l3_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_124_t1_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_124_t1_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_124_t1_l1.png,malaysian_manual_lines — kopia\LPD_124_t1_l1.png,LPD,124,manual_lines_annotations,1,1,Baju itu baru dibeli oleh emak.,1,ok,LPD,Baju itu baru dibeli oleh emak.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_124_t1_l1_raw.png,images/raw/LPD_124_t1_l1_raw.png,test
malaysian_raw,malaysian,raw,False,LPD_125_t2_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_125_t2_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_125_t2_l1.png,malaysian_manual_lines — kopia\LPD_125_t2_l1.png,LPD,125,manual_lines_annotations,2,1,Burung itu berada di dalam sangkar. Sangkar baru,1,ok,LPD,Burung itu berada di dalam sangkar. Sangkar baru,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_125_t2_l1_raw.png,images/raw/LPD_125_t2_l1_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_125_t2_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_125_t2_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_125_t2_l2.png,malaysian_manual_lines — kopia\LPD_125_t2_l2.png,LPD,125,manual_lines_annotations,2,2,itu milik bapa.,1,ok,LPD,itu milik bapa.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_125_t2_l2_raw.png,images/raw/LPD_125_t2_l2_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_126_t3_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_126_t3_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_126_t3_l1.png,malaysian_manual_lines — kopia\LPD_126_t3_l1.png,LPD,126,manual_lines_annotations,3,1,Saya suka bermain basikal pada waktu lapang.,1,ok,LPD,Saya suka bermain basikal pada waktu lapang.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_126_t3_l1_raw.png,images/raw/LPD_126_t3_l1_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_126_t3_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_126_t3_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_126_t3_l2.png,malaysian_manual_lines — kopia\LPD_126_t3_l2.png,LPD,126,manual_lines_annotations,3,2,Basikal itu dibeli oleh ayah saya. Roda basikal,1,ok,LPD,Basikal itu dibeli oleh ayah saya. Roda basikal,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_126_t3_l2_raw.png,images/raw/LPD_126_t3_l2_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_126_t3_l3_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_126_t3_l3.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_126_t3_l3.png,malaysian_manual_lines — kopia\LPD_126_t3_l3.png,LPD,126,manual_lines_annotations,3,3,saya berwarna hijau dan putih.,1,ok,LPD,saya berwarna hijau dan putih.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_126_t3_l3_raw.png,images/raw/LPD_126_t3_l3_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_128_t1_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_128_t1_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_128_t1_l1.png,malaysian_manual_lines — kopia\LPD_128_t1_l1.png,LPD,128,manual_lines_annotations,1,1,Baju itu baru dibeli oleh emak,1,ok,LPD,Baju itu baru dibeli oleh emak,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_128_t1_l1_raw.png,images/raw/LPD_128_t1_l1_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_129_t2_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_129_t2_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_129_t2_l1.png,malaysian_manual_lines — kopia\LPD_129_t2_l1.png,LPD,129,manual_lines_annotations,2,1,Burung itu berada di dalam sangkar. Sangkar,1,ok,LPD,Burung itu berada di dalam sangkar. Sangkar,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_129_t2_l1_raw.png,images/raw/LPD_129_t2_l1_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_129_t2_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_129_t2_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_129_t2_l2.png,malaysian_manual_lines — kopia\LPD_129_t2_l2.png,LPD,129,manual_lines_annotations,2,2,baru itu milik bapa.,1,ok,LPD,baru itu milik bapa.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_129_t2_l2_raw.png,images/raw/LPD_129_t2_l2_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_130_t1_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_130_t1_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_130_t1_l1.png,malaysian_manual_lines — kopia\LPD_130_t1_l1.png,LPD,130,manual_lines_annotations,1,1,Baju itu baru dibeli oleh emak.,1,ok,LPD,Baju itu baru dibeli oleh emak.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_130_t1_l1_raw.png,images/raw/LPD_130_t1_l1_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_131_t2_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_131_t2_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_131_t2_l1.png,malaysian_manual_lines — kopia\LPD_131_t2_l1.png,LPD,131,manual_lines_annotations,2,1,Burung itu berada di dalam sangkar. Sangkar baru itu milik,1,ok,LPD,Burung itu berada di dalam sangkar. Sangkar baru itu milik,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_131_t2_l1_raw.png,images/raw/LPD_131_t2_l1_raw.png,test
malaysian_raw,malaysian,raw,False,LPD_131_t2_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_131_t2_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_131_t2_l2.png,malaysian_manual_lines — kopia\LPD_131_t2_l2.png,LPD,131,manual_lines_annotations,2,2,bapa.,1,ok,LPD,bapa.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_131_t2_l2_raw.png,images/raw/LPD_131_t2_l2_raw.png,test
malaysian_raw,malaysian,raw,False,LPD_132_t3_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_132_t3_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_132_t3_l1.png,malaysian_manual_lines — kopia\LPD_132_t3_l1.png,LPD,132,manual_lines_annotations,3,1,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli,1,ok,LPD,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_132_t3_l1_raw.png,images/raw/LPD_132_t3_l1_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_132_t3_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_132_t3_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_132_t3_l2.png,malaysian_manual_lines — kopia\LPD_132_t3_l2.png,LPD,132,manual_lines_annotations,3,2,oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,1,ok,LPD,oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_132_t3_l2_raw.png,images/raw/LPD_132_t3_l2_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_133_t1_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_133_t1_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_133_t1_l1.png,malaysian_manual_lines — kopia\LPD_133_t1_l1.png,LPD,133,manual_lines_annotations,1,1,Baju itu baru dibeli emak.,1,ok,LPD,Baju itu baru dibeli emak.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_133_t1_l1_raw.png,images/raw/LPD_133_t1_l1_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_134_t2_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_134_t2_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_134_t2_l1.png,malaysian_manual_lines — kopia\LPD_134_t2_l1.png,LPD,134,manual_lines_annotations,2,1,Burung itu berada di dalam sangr. Sangr,1,ok,LPD,Burung itu berada di dalam sangr. Sangr,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_134_t2_l1_raw.png,images/raw/LPD_134_t2_l1_raw.png,val
malaysian_raw,malaysian,raw,False,LPD_134_t2_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_134_t2_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_134_t2_l2.png,malaysian_manual_lines — kopia\LPD_134_t2_l2.png,LPD,134,manual_lines_annotations,2,2,baru itu milik bapa,1,ok,LPD,baru itu milik bapa,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_134_t2_l2_raw.png,images/raw/LPD_134_t2_l2_raw.png,val
malaysian_raw,malaysian,raw,False,LPD_135_t3_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_135_t3_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_135_t3_l1.png,malaysian_manual_lines — kopia\LPD_135_t3_l1.png,LPD,135,manual_lines_annotations,3,1,Saya suka bermain basikal pada waktu,1,ok,LPD,Saya suka bermain basikal pada waktu,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_135_t3_l1_raw.png,images/raw/LPD_135_t3_l1_raw.png,val
malaysian_raw,malaysian,raw,False,LPD_135_t3_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_135_t3_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_135_t3_l2.png,malaysian_manual_lines — kopia\LPD_135_t3_l2.png,LPD,135,manual_lines_annotations,3,2,lapang Basikal itu dibeli,1,ok,LPD,lapang Basikal itu dibeli,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_135_t3_l2_raw.png,images/raw/LPD_135_t3_l2_raw.png,val
malaysian_raw,malaysian,raw,False,LPD_135_t3_l3_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_135_t3_l3.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_135_t3_l3.png,malaysian_manual_lines — kopia\LPD_135_t3_l3.png,LPD,135,manual_lines_annotations,3,3,oleh ayah saya. Roda basikal saya berwarna hijau,1,ok,LPD,oleh ayah saya. Roda basikal saya berwarna hijau,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_135_t3_l3_raw.png,images/raw/LPD_135_t3_l3_raw.png,val
malaysian_raw,malaysian,raw,False,LPD_135_t3_l4_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_135_t3_l4.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_135_t3_l4.png,malaysian_manual_lines — kopia\LPD_135_t3_l4.png,LPD,135,manual_lines_annotations,3,4,dan putih.,1,ok,LPD,dan putih.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_135_t3_l4_raw.png,images/raw/LPD_135_t3_l4_raw.png,val
malaysian_raw,malaysian,raw,False,PD_100_t1_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_100_t1_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_100_t1_l1.png,malaysian_manual_lines — kopia\PD_100_t1_l1.png,PD,100,manual_lines_annotations,1,1,Baju itu baru dibeli oleh emak.,1,ok,PD,Baju itu baru dibeli oleh emak.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_100_t1_l1_raw.png,images/raw/PD_100_t1_l1_raw.png,test
malaysian_raw,malaysian,raw,False,PD_101_t2_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_101_t2_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_101_t2_l1.png,malaysian_manual_lines — kopia\PD_101_t2_l1.png,PD,101,manual_lines_annotations,2,1,Burung itu berada di dalam,1,ok,PD,Burung itu berada di dalam,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_101_t2_l1_raw.png,images/raw/PD_101_t2_l1_raw.png,test
malaysian_raw,malaysian,raw,False,PD_101_t2_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_101_t2_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_101_t2_l2.png,malaysian_manual_lines — kopia\PD_101_t2_l2.png,PD,101,manual_lines_annotations,2,2,sangkar. Sangkar baru itu,1,ok,PD,sangkar. Sangkar baru itu,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_101_t2_l2_raw.png,images/raw/PD_101_t2_l2_raw.png,test
malaysian_raw,malaysian,raw,False,PD_101_t2_l3_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_101_t2_l3.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_101_t2_l3.png,malaysian_manual_lines — kopia\PD_101_t2_l3.png,PD,101,manual_lines_annotations,2,3,milik bapa.,1,ok,PD,milik bapa.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_101_t2_l3_raw.png,images/raw/PD_101_t2_l3_raw.png,test
malaysian_raw,malaysian,raw,False,PD_102_t3_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_102_t3_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_102_t3_l1.png,malaysian_manual_lines — kopia\PD_102_t3_l1.png,PD,102,manual_lines_annotations,3,1,Saya suka bermain basikal pada,1,ok,PD,Saya suka bermain basikal pada,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_102_t3_l1_raw.png,images/raw/PD_102_t3_l1_raw.png,train
malaysian_raw,malaysian,raw,False,PD_102_t3_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_102_t3_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_102_t3_l2.png,malaysian_manual_lines — kopia\PD_102_t3_l2.png,PD,102,manual_lines_annotations,3,2,waktu lapang. Basikal itu dibeli,1,ok,PD,waktu lapang. Basikal itu dibeli,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_102_t3_l2_raw.png,images/raw/PD_102_t3_l2_raw.png,train
